INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
211362505,03/21/2020,23:57:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,998138,193910,40.698912245000031,-73.949915843999975,POINT (-73.94991584399997 40.69891224500003)
211671833,04/01/2020,21:40:00,BRONX,44,0,,true,45-64,M,WHITE HISPANIC,45-64,M,BLACK,1008846,245939,40.841694933000042,-73.911108192999961,POINT (-73.91110819299996 40.84169493300004)
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967,POINT (-73.98797324599997 40.74376638800004)
214694696,06/27/2020,23:45:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1007952,241445,40.829362650000064,-73.914355106999949,POINT (-73.91435510699995 40.829362650000064)
213724267,05/31/2020,18:49:00,QUEENS,105,0,,false,,,,18-24,M,BLACK,1050349,182034,40.666079489000026,-73.761739458999955,POINT (-73.76173945899995 40.666079489000026)
213187661,05/17/2020,03:09:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,997741,177573,40.654071479000038,-73.951380282999935,POINT (-73.95138028299993 40.65407147900004)
213724261,05/31/2020,00:14:00,BROOKLYN,67,0,PVT HOUSE,false,,,,18-24,M,BLACK,997366,172348,40.639730546000067,-73.952741929999945,POINT (-73.95274192999995 40.63973054600007)
214778538,06/30/2020,21:00:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1008676,178766,40.65732259300006,-73.911966569999947,POINT (-73.91196656999995 40.65732259300006)
210721533,03/09/2020,09:15:00,BROOKLYN,75,0,,true,45-64,M,BLACK,25-44,F,BLACK,1017081,174596,40.64584968500003,-73.881694050999954,POINT (-73.88169405099995 40.64584968500003)
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967,POINT (-73.98797324599997 40.74376638800004)
214431183,06/20/2020,04:55:00,BRONX,48,0,MULTI DWELL - APT BUILD,false,,,,18-24,F,BLACK,1015742,247472,40.845880666000028,-73.886177944999986,POINT (-73.88617794499999 40.84588066600003)
214562241,06/24/2020,03:25:00,QUEENS,113,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1044671,188114,40.682808242000078,-73.782151917999954,POINT (-73.78215191799995 40.68280824200008)
210757630,03/09/2020,21:53:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1009945,244103,40.83665251900004,-73.907143294999969,POINT (-73.90714329499997 40.83665251900004)
208008880,01/14/2020,16:57:00,QUEENS,102,0,,false,,,,25-44,M,BLACK,1025457,192749,40.695640535000052,-73.851399993999962,POINT (-73.85139999399996 40.69564053500005)
206931578,01/05/2020,02:20:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK,1006165,253314,40.861944175000076,-73.920773575999988,POINT (-73.92077357599999 40.861944175000076)
211066099,03/15/2020,12:54:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,BLACK,1009516,239520,40.824074740000071,-73.908710900999949,POINT (-73.90871090099995 40.82407474000007)
214312113,06/17/2020,19:35:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1012586,185459,40.675681731000054,-73.897846239999978,POINT (-73.89784623999998 40.675681731000054)
212640102,05/02/2020,15:18:00,BRONX,49,0,,true,,,,25-44,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947,POINT (-73.86544107799995 40.86436863500006)
210827321,03/10/2020,02:20:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1007956,233989,40.80889802400003,-73.914366989999962,POINT (-73.91436698999996 40.80889802400003)
206909435,01/02/2020,21:12:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,989418,192713,40.695636146000027,-73.981364516999975,POINT (-73.98136451699997 40.69563614600003)
213291457,05/20/2020,02:25:00,MANHATTAN,25,0,,true,25-44,M,BLACK,25-44,M,BLACK,1002329,231921,40.803235241000039,-73.934699265999939,POINT (-73.93469926599994 40.80323524100004)
207572465,01/07/2020,13:30:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,1053494,161530,40.60977656700004,-73.750613392999981,POINT (-73.75061339299998 40.60977656700004)
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951,POINT (-74.16528427199995 40.63122789000005)
213283006,05/19/2020,03:15:00,QUEENS,114,0,,false,,,,18-24,F,BLACK,999568,215114,40.757109692000029,-73.944710438999948,POINT (-73.94471043899995 40.75710969200003)
207824248,01/13/2020,03:51:00,QUEENS,115,0,,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1022705,215793,40.75890301700008,-73.861192609999989,POINT (-73.86119260999999 40.75890301700008)
214513028,06/23/2020,18:18:00,BRONX,48,0,CANDY STORE,false,25-44,M,BLACK,25-44,M,BLACK,1016598,249443,40.851287381000077,-73.883074545999989,POINT (-73.88307454599999 40.85128738100008)
213748380,06/01/2020,20:15:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,WHITE HISPANIC,997242,193691,40.698312502000078,-73.953147595999951,POINT (-73.95314759599995 40.69831250200008)
214104573,06/12/2020,00:44:00,BRONX,42,0,,false,,,,<18,F,WHITE HISPANIC,1011256,241481,40.82945197600003,-73.902416082999935,POINT (-73.90241608299993 40.82945197600003)
210395368,03/03/2020,03:10:00,BROOKLYN,79,0,,true,,,,25-44,M,BLACK,998225,186768,40.679308959000025,-73.949616902999935,POINT (-73.94961690299994 40.679308959000025)
213819783,06/03/2020,23:47:00,BROOKLYN,70,0,,false,18-24,M,WHITE,UNKNOWN,M,ASIAN / PACIFIC ISLANDER,995708,176233,40.65039633400005,-73.958709428999953,POINT (-73.95870942899995 40.65039633400005)
212727274,05/05/2020,21:54:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1000367,236343,40.815376202000039,-73.941775482999958,POINT (-73.94177548299996 40.81537620200004)
211964520,04/11/2020,19:48:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1001747,228590,40.794093725000039,-73.936810154999989,POINT (-73.93681015499999 40.79409372500004)
211991685,04/13/2020,21:27:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,1009656,181287,40.664239422000037,-73.908425010999963,POINT (-73.90842501099996 40.66423942200004)
214778539,06/30/2020,18:49:00,BRONX,47,0,,false,,,,<18,M,BLACK,1024807,261935,40.885540183000046,-73.853326274999972,POINT (-73.85332627499997 40.885540183000046)
213187660,05/15/2020,21:49:00,BROOKLYN,79,0,,false,,,,25-44,F,BLACK,1000638,188057,40.682842833000052,-73.94091409899994,POINT (-73.94091409899994 40.68284283300005)
214513453,06/23/2020,19:15:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,961580,163524,40.615491223000049,-74.081656229999965,POINT (-74.08165622999996 40.61549122300005)
213943825,06/07/2020,13:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1005740,182009,40.666231521000043,-73.922538000999964,POINT (-73.92253800099996 40.66623152100004)
214184463,06/14/2020,02:25:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1004315,243965,40.836288335000063,-73.927489735999984,POINT (-73.92748973599998 40.83628833500006)
213818584,06/03/2020,20:35:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,996921,176967,40.652409353000053,-73.954336675999969,POINT (-73.95433667599997 40.65240935300005)
213283576,05/19/2020,14:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1009450,182401,40.667297692000034,-73.90916337699997,POINT (-73.90916337699997 40.667297692000034)
211066106,03/13/2020,16:53:00,BROOKLYN,78,0,,true,25-44,M,BLACK,25-44,M,BLACK,989890,184527,40.673167153000065,-73.97966923499996,POINT (-73.97966923499996 40.673167153000065)
208733991,01/29/2020,20:30:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1017119,183909,40.671411663000072,-73.881511723999949,POINT (-73.88151172399995 40.67141166300007)
210337523,02/28/2020,19:00:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1038832,195935,40.70431295700007,-73.803141141999959,POINT (-73.80314114199996 40.70431295700007)
212998635,05/12/2020,16:47:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,962219,163861,40.616417830000046,-74.079355723999981,POINT (-74.07935572399998 40.616417830000046)
213724257,05/30/2020,16:40:00,BRONX,48,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014154,251416,40.856711291000067,-73.891899955999975,POINT (-73.89189995599997 40.85671129100007)
213472077,05/22/2020,23:53:00,BRONX,44,0,,false,,,,<18,M,BLACK,1007500,241369,40.829155253000067,-73.915988654999978,POINT (-73.91598865499998 40.82915525300007)
212775223,05/06/2020,15:12:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,997621,194157,40.699590998000076,-73.951779858999942,POINT (-73.95177985899994 40.699590998000076)
214359653,06/18/2020,23:20:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1001160,184534,40.673172014000045,-73.939040854999973,POINT (-73.93904085499997 40.673172014000045)
213858244,06/05/2020,00:07:00,BRONX,48,0,,true,18-24,M,BLACK,18-24,M,BLACK,1016042,249486,40.851407424000058,-73.885084087999985,POINT (-73.88508408799999 40.85140742400006)
214693791,06/28/2020,01:45:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1000565,196256,40.705347323000069,-73.941157445999977,POINT (-73.94115744599998 40.70534732300007)
209283225,02/09/2020,19:40:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,998108,185113,40.674766541000054,-73.950042128999939,POINT (-73.95004212899994 40.674766541000054)
213050797,05/13/2020,20:24:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,1005301,179713,40.659930565000025,-73.924127600999952,POINT (-73.92412760099995 40.659930565000025)
213108367,05/15/2020,02:25:00,BRONX,48,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1013908,249734,40.852095535000046,-73.892796673999953,POINT (-73.89279667399995 40.852095535000046)
212640530,05/02/2020,19:50:00,QUEENS,114,0,,false,,,,25-44,M,WHITE HISPANIC,1009645,213978,40.753968462000046,-73.908341364999956,POINT (-73.90834136499996 40.753968462000046)
213723895,05/30/2020,02:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK,25-44,M,BLACK,989961,192624,40.695391527000027,-73.97940641699995,POINT (-73.97940641699995 40.69539152700003)
213471602,05/22/2020,17:50:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,<18,U,BLACK,951319,171306,40.636818967000067,-74.118653126999959,POINT (-74.11865312699996 40.63681896700007)
212473915,04/27/2020,02:00:00,BROOKLYN,81,0,GROCERY/BODEGA,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1005577,188806,40.684888145000059,-73.92310404899996,POINT (-73.92310404899996 40.68488814500006)
207701108,01/09/2020,03:34:00,MANHATTAN,9,0,,true,25-44,M,BLACK,25-44,M,BLACK,988875,203909,40.726366811000048,-73.983315003999962,POINT (-73.98331500399996 40.72636681100005)
208187328,01/19/2020,23:30:00,BRONX,46,0,,true,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1011539,251548,40.857082062000075,-73.901352507999945,POINT (-73.90135250799995 40.857082062000075)
208532945,01/25/2020,10:30:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1014791,239916,40.82514498300003,-73.889649603999942,POINT (-73.88964960399994 40.82514498300003)
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,true,,,,<18,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985,POINT (-73.88618429299999 40.658381415000065)
214729492,06/29/2020,22:31:00,BROOKLYN,90,0,,false,,,,25-44,M,BLACK,998016,196598,40.706290365000029,-73.950350330999981,POINT (-73.95035033099998 40.70629036500003)
213188086,05/17/2020,23:42:00,QUEENS,101,0,,false,25-44,M,BLACK,18-24,M,BLACK,1051960,160392,40.606664855000076,-73.756149602999983,POINT (-73.75614960299998 40.606664855000076)
214431170,06/19/2020,21:45:00,BRONX,43,0,,false,,,,25-44,M,BLACK,1019548,238106,40.820159322000052,-73.872470981999982,POINT (-73.87247098199998 40.82015932200005)
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996329,238263,40.820652506000044,-73.956360127999972,POINT (-73.95636012799997 40.820652506000044)
214694695,06/27/2020,17:30:00,MANHATTAN,23,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999812,225719,40.786217222000062,-73.943805153999961,POINT (-73.94380515399996 40.78621722200006)
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974,POINT (-73.98045027299997 40.751222840000025)
213885924,06/05/2020,20:20:00,BROOKLYN,75,0,GROCERY/BODEGA,false,18-24,M,BLACK,25-44,M,BLACK,1013511,181454,40.664685899000062,-73.894528874999935,POINT (-73.89452887499993 40.66468589900006)
209974086,02/22/2020,06:05:00,QUEENS,108,0,BAR/NIGHT CLUB,false,,,,25-44,M,WHITE HISPANIC,999366,212838,40.75086299700007,-73.945444682999948,POINT (-73.94544468299995 40.75086299700007)
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1012551,236626,40.816122327000073,-73.897757118999948,POINT (-73.89775711899995 40.81612232700007)
212640530,05/02/2020,19:50:00,QUEENS,114,0,,false,,,,18-24,M,WHITE HISPANIC,1009645,213978,40.753968462000046,-73.908341364999956,POINT (-73.90834136499996 40.753968462000046)
206931573,01/03/2020,17:30:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,1008669,246692,40.843762188000028,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003)
210709521,03/08/2020,05:00:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,<18,M,WHITE HISPANIC,990324,202686,40.723009095000066,-73.97808828999996,POINT (-73.97808828999996 40.723009095000066)
211219385,03/18/2020,22:17:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1008575,181362,40.664448315000072,-73.912321223999982,POINT (-73.91232122399998 40.66444831500007)
211512576,03/26/2020,21:49:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,950233,171448,40.63720462200007,-74.122566737999989,POINT (-74.12256673799999 40.63720462200007)
210025099,02/24/2020,16:55:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,961833,166710,40.624236772000074,-74.080755532999945,POINT (-74.08075553299994 40.624236772000074)
213187656,05/16/2020,00:50:00,QUEENS,103,0,,false,,,,18-24,M,WHITE HISPANIC,1042298,192835,40.695782146000056,-73.790667121999945,POINT (-73.79066712199995 40.695782146000056)
213921487,06/05/2020,00:31:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998205,190419,40.689330153000071,-73.949681447999978,POINT (-73.94968144799998 40.68933015300007)
213778871,06/02/2020,18:05:00,BROOKLYN,67,0,,true,,,,45-64,M,BLACK,1006872,177464,40.653753681000069,-73.918472812999937,POINT (-73.91847281299994 40.65375368100007)
214694691,06/27/2020,03:05:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1009317,183094,40.669200199000045,-73.90964022299994,POINT (-73.90964022299994 40.669200199000045)
213499453,05/25/2020,00:40:00,BRONX,46,0,,false,,,,18-24,F,BLACK HISPANIC,1006160,248680,40.849225244000024,-73.920806797999944,POINT (-73.92080679799994 40.849225244000024)
210527845,03/04/2020,14:39:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1009011,183273,40.669692375000068,-73.910742629999959,POINT (-73.91074262999996 40.66969237500007)
213748382,06/01/2020,23:38:00,MANHATTAN,18,0,,false,,,,25-44,M,BLACK,991012,215386,40.757866945000046,-73.975593429999947,POINT (-73.97559342999995 40.757866945000046)
209747703,02/18/2020,11:17:00,BRONX,47,0,GROCERY/BODEGA,true,18-24,M,BLACK,18-24,M,WHITE,1021937,260565,40.881792687000029,-73.863713375999964,POINT (-73.86371337599996 40.88179268700003)
209281503,02/09/2020,02:27:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1004960,234094,40.809193751000066,-73.925189273999933,POINT (-73.92518927399993 40.809193751000066)
210707459,03/08/2020,20:00:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1002041,186214,40.677781508000066,-73.935860414999979,POINT (-73.93586041499998 40.677781508000066)
214431179,06/20/2020,01:59:00,BRONX,44,0,,false,25-44,M,BLACK,18-24,F,WHITE HISPANIC,1010025,246298,40.842676920000031,-73.906845751999981,POINT (-73.90684575199998 40.84267692000003)
214432033,06/20/2020,21:00:00,BRONX,46,0,,false,,,,18-24,M,WHITE HISPANIC,1010372,251078,40.855795583000031,-73.905573006999987,POINT (-73.90557300699999 40.85579558300003)
214438143,06/22/2020,03:02:00,MANHATTAN,32,0,COMMERCIAL BLDG,false,,,,25-44,U,BLACK,1000393,239187,40.823182133000046,-73.941674711999951,POINT (-73.94167471199995 40.823182133000046)
213471605,05/23/2020,03:51:00,QUEENS,103,0,,false,,,,25-44,M,WHITE HISPANIC,1038389,189258,40.685988905000045,-73.804792564999957,POINT (-73.80479256499996 40.685988905000045)
214229823,06/14/2020,02:55:00,BRONX,44,0,,false,,,,<18,M,BLACK,1004928,245385,40.840184408000027,-73.925270073999968,POINT (-73.92527007399997 40.84018440800003)
213471606,05/24/2020,23:30:00,BRONX,46,0,,false,,,,25-44,F,WHITE HISPANIC,1011143,252027,40.858397988000036,-73.902782112999944,POINT (-73.90278211299994 40.858397988000036)
211066101,03/14/2020,12:21:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1017184,179927,40.660481724000078,-73.881296856999938,POINT (-73.88129685699994 40.66048172400008)
212903273,05/09/2020,19:23:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,996343,231877,40.80312469200004,-73.956321049999985,POINT (-73.95632104999999 40.80312469200004)
212904807,05/10/2020,19:27:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC,993514,197321,40.708280688000059,-73.96658711699996,POINT (-73.96658711699996 40.70828068800006)
214468086,06/22/2020,22:50:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,999349,180852,40.663069018000044,-73.945577758999946,POINT (-73.94557775899995 40.663069018000044)
214574798,06/25/2020,03:12:00,BROOKLYN,63,0,PVT HOUSE,false,,,,25-44,F,BLACK,1005120,167717,40.627004560000046,-73.924817083999983,POINT (-73.92481708399998 40.627004560000046)
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,<18,M,BLACK,1009279,179175,40.658443523000074,-73.909791752999979,POINT (-73.90979175299998 40.658443523000074)
210706803,03/07/2020,03:00:00,QUEENS,100,0,,false,25-44,M,BLACK,45-64,F,BLACK,1040584,155310,40.59279544900005,-73.797161523999989,POINT (-73.79716152399999 40.59279544900005)
213386282,05/21/2020,01:09:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,997911,232850,40.805793025000071,-73.950655392999977,POINT (-73.95065539299998 40.80579302500007)
210156782,02/27/2020,00:38:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,UNKNOWN,1047439,156663,40.596462931000076,-73.772466408999946,POINT (-73.77246640899995 40.596462931000076)
214513456,06/23/2020,23:38:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999113,214335,40.754972311000074,-73.946354502999952,POINT (-73.94635450299995 40.754972311000074)
207815718,01/11/2020,22:37:00,BRONX,44,0,,true,25-44,M,BLACK,25-44,M,BLACK,1010044,244313,40.83722861900003,-73.906784716999937,POINT (-73.90678471699994 40.83722861900003)
207824248,01/13/2020,03:51:00,QUEENS,115,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1022705,215793,40.75890301700008,-73.861192609999989,POINT (-73.86119260999999 40.75890301700008)
214693794,06/28/2020,03:23:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,999849,193276,40.697169212000063,-73.943746774999966,POINT (-73.94374677499997 40.69716921200006)
214183639,06/12/2020,23:00:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935,POINT (-73.86444348399993 40.88907795500006)
214264816,06/16/2020,00:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,998684,229230,40.795855886000027,-73.947870954999985,POINT (-73.94787095499998 40.79585588600003)
210591724,03/05/2020,10:48:00,MANHATTAN,33,0,,false,18-24,F,BLACK,25-44,M,BLACK,1001301,243896,40.836105283000052,-73.938382022999974,POINT (-73.93838202299997 40.83610528300005)
214607781,06/25/2020,19:58:00,MANHATTAN,30,0,,false,,,,18-24,M,BLACK,998371,240146,40.825817779000033,-73.948978437999983,POINT (-73.94897843799998 40.82581777900003)
206909436,01/02/2020,16:25:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1002883,231248,40.80138689000006,-73.932700059999945,POINT (-73.93270005999995 40.80138689000006)
209974085,02/21/2020,22:10:00,QUEENS,109,0,,false,,,,25-44,M,UNKNOWN,1036042,213906,40.753655629000036,-73.813065456999936,POINT (-73.81306545699994 40.753655629000036)
214184464,06/13/2020,23:02:00,MANHATTAN,25,0,,false,,,,45-64,M,BLACK,1000845,233657,40.808002994000049,-73.940055249999943,POINT (-73.94005524999994 40.80800299400005)
208437740,01/23/2020,19:47:00,BRONX,48,0,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1014435,248319,40.848209996000037,-73.890898098999969,POINT (-73.89089809899997 40.84820999600004)
213188081,05/16/2020,02:28:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1014551,184360,40.672658718000037,-73.89076708999994,POINT (-73.89076708999994 40.67265871800004)
214778541,06/30/2020,19:40:00,BROOKLYN,70,0,,false,,,,18-24,M,BLACK,994431,176337,40.650683352000044,-73.963311287999943,POINT (-73.96331128799994 40.650683352000044)
213724259,05/30/2020,23:35:00,BROOKLYN,90,0,,false,,,,45-64,M,BLACK,1000697,197070,40.707581317000063,-73.940679367999962,POINT (-73.94067936799996 40.70758131700006)
214693792,06/27/2020,02:50:00,BROOKLYN,69,0,,false,18-24,M,BLACK,25-44,M,BLACK,1012273,178202,40.655763884000066,-73.899004809999951,POINT (-73.89900480999995 40.655763884000066)
214729855,06/29/2020,23:38:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1010707,182888,40.668630731000064,-73.904630380999947,POINT (-73.90463038099995 40.668630731000064)
213188078,05/17/2020,10:11:00,BRONX,40,0,,false,25-44,F,BLACK,25-44,M,BLACK,1007580,235710,40.813622691000035,-73.915719253999953,POINT (-73.91571925399995 40.813622691000035)
213972320,06/08/2020,15:00:00,QUEENS,110,0,,false,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1019102,210344,40.743961839000065,-73.874226376999957,POINT (-73.87422637699996 40.743961839000065)
213336457,05/20/2020,18:49:00,MANHATTAN,26,0,MULTI DWELL - APT BUILD,true,25-44,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC,997530,235330,40.812600519000057,-73.952026728999954,POINT (-73.95202672899995 40.81260051900006)
206931576,01/05/2020,14:25:00,BROOKLYN,79,0,GROCERY/BODEGA,false,,,,18-24,M,BLACK,998095,188080,40.682910305000064,-73.950082900999973,POINT (-73.95008290099997 40.682910305000064)
214431174,06/20/2020,01:50:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,1006189,249745,40.852148280000051,-73.920698490999939,POINT (-73.92069849099994 40.85214828000005)
207572467,01/07/2020,23:00:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1002397,189963,40.688070936000031,-73.934566848999964,POINT (-73.93456684899996 40.68807093600003)
211273196,03/20/2020,00:02:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,F,WHITE HISPANIC,1009769,236748,40.816465657000037,-73.907807307999974,POINT (-73.90780730799997 40.81646565700004)
212640102,05/02/2020,15:18:00,BRONX,49,0,,false,,,,25-44,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947,POINT (-73.86544107799995 40.86436863500006)
207815723,01/12/2020,00:50:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1026305,262216,40.886304426000038,-73.847906974999944,POINT (-73.84790697499994 40.88630442600004)
211293040,03/16/2020,14:00:00,BROOKLYN,81,0,,true,45-64,M,BLACK,45-64,M,BLACK,1001749,188772,40.684803219000059,-73.936906504999968,POINT (-73.93690650499997 40.68480321900006)
213499452,05/25/2020,10:09:00,BROOKLYN,67,0,PVT HOUSE,false,,,,25-44,M,BLACK,1002407,177673,40.654337620000035,-73.93456389399995,POINT (-73.93456389399995 40.654337620000035)
212169711,04/18/2020,00:57:00,BRONX,48,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1014546,245736,40.841120042000057,-73.890508560999933,POINT (-73.89050856099993 40.84112004200006)
211578690,03/29/2020,06:17:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1005192,180644,40.662486213000079,-73.924517574999982,POINT (-73.92451757499998 40.66248621300008)
213471607,05/22/2020,22:17:00,BRONX,52,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK HISPANIC,1010676,253888,40.863507281000068,-73.904462999999964,POINT (-73.90446299999996 40.86350728100007)
207824248,01/13/2020,03:51:00,QUEENS,115,0,,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1022705,215793,40.75890301700008,-73.861192609999989,POINT (-73.86119260999999 40.75890301700008)
213748381,06/01/2020,14:33:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1051165,185567,40.675770619000048,-73.758763029999955,POINT (-73.75876302999995 40.67577061900005)
